week_specimen,nhser_name,utla_name,utla_code,week_infection,prop_sgtf,samples
2020-11-23,London,Redbridge,E09000026,2020-11-16,0.2854122621564482,473
2020-11-23,London,Richmond upon Thames,E09000027,2020-11-16,0.29770992366412213,131
2020-11-23,London,Southwark,E09000028,2020-11-16,0.38308457711442784,201
2020-11-23,London,Sutton,E09000029,2020-11-16,0.4028436018957346,211
2020-11-23,London,Tower Hamlets,E09000030,2020-11-16,0.22355769230769232,416
2020-11-23,London,Waltham Forest,E09000031,2020-11-16,0.3333333333333333,252
2020-11-23,London,Wandsworth,E09000032,2020-11-16,0.3090128755364807,233
2020-11-23,London,Westminster,E09000033,2020-11-16,0.2,165
2020-11-23,Midlands,Birmingham,E08000025,2020-11-16,0.02376599634369287,2188
2020-11-23,Midlands,Coventry,E08000026,2020-11-16,0.011824324324324325,592
2020-11-23,Midlands,Derby,E06000015,2020-11-16,0.07570977917981073,317
2020-11-23,Midlands,Derbyshire,E10000007,2020-11-16,0.0876944837340877,707
2020-11-23,Midlands,Dudley,E08000027,2020-11-16,0.10128205128205128,780
2020-11-23,Midlands,"Herefordshire, County of",E06000019,2020-11-16,0.010752688172043012,93
2020-11-23,Midlands,Leicester,E06000016,2020-11-16,0.016611295681063124,903
2020-11-23,Midlands,Leicestershire,E10000018,2020-11-16,0.040641711229946524,935
2020-11-23,Midlands,Lincolnshire,E10000019,2020-11-16,0.02033271719038817,1082
2020-11-23,Midlands,Northamptonshire,E10000021,2020-11-16,0.05091649694501019,491
2020-11-23,Midlands,Nottingham,E06000018,2020-11-16,0.009501187648456057,421
2020-11-23,Midlands,Nottinghamshire,E10000024,2020-11-16,0.04509283819628647,754
2020-11-23,Midlands,Rutland,E06000017,2020-11-16,0.15384615384615385,13
2020-11-23,Midlands,Sandwell,E08000028,2020-11-16,0.03508771929824561,741
2020-11-23,Midlands,Shropshire,E06000051,2020-11-16,0.0375,240
2020-11-23,Midlands,Solihull,E08000029,2020-11-16,0.0457516339869281,306
2020-11-23,Midlands,Staffordshire,E10000028,2020-11-16,0.029160739687055477,1406
2020-11-23,Midlands,Stoke-on-Trent,E06000021,2020-11-16,0.008658008658008658,693
2020-11-23,Midlands,Telford and Wrekin,E06000020,2020-11-16,0.034220532319391636,263
2020-11-23,Midlands,Walsall,E08000030,2020-11-16,0.014084507042253521,639
2020-11-23,Midlands,Warwickshire,E10000031,2020-11-16,0.014858841010401188,673
2020-11-23,Midlands,Wolverhampton,E08000031,2020-11-16,0.0379746835443038,553
2020-11-23,Midlands,Worcestershire,E10000034,2020-11-16,0.065439672801636,489
2020-11-23,North East and Yorkshire,Barnsley,E08000016,2020-11-16,0.024390243902439025,328
2020-11-23,North East and Yorkshire,Bradford,E08000032,2020-11-16,0.027192982456140352,1140
2020-11-23,North East and Yorkshire,Calderdale,E08000033,2020-11-16,0.041379310344827586,435
2020-11-23,North East and Yorkshire,County Durham,E06000047,2020-11-16,0.044642857142857144,784
2020-11-23,North East and Yorkshire,Cumbria,E10000006,2020-11-16,0.3333333333333333,165
2020-11-23,North East and Yorkshire,Darlington,E06000005,2020-11-16,0.004739336492890996,211
2020-11-23,North East and Yorkshire,Doncaster,E08000017,2020-11-16,0.01978021978021978,455
2020-11-23,North East and Yorkshire,East Riding of Yorkshire,E06000011,2020-11-16,0.011450381679389313,262
2020-11-23,North East and Yorkshire,Gateshead,E08000037,2020-11-16,0.029850746268656716,268
2020-11-23,North East and Yorkshire,Hartlepool,E06000001,2020-11-16,0.05333333333333334,225
2020-11-23,North East and Yorkshire,"Kingston upon Hull, City of",E06000010,2020-11-16,0.02710843373493976,332
2020-11-23,North East and Yorkshire,Kirklees,E08000034,2020-11-16,0.017660044150110375,906
2020-11-23,North East and Yorkshire,Leeds,E08000035,2020-11-16,0.012048192771084338,1079
2020-11-23,North East and Yorkshire,Middlesbrough,E06000002,2020-11-16,0.041666666666666664,216
2020-11-23,North East and Yorkshire,Newcastle upon Tyne,E08000021,2020-11-16,0.04878048780487805,451
2020-11-23,North East and Yorkshire,North East Lincolnshire,E06000012,2020-11-16,0.01694915254237288,236
2020-11-23,North East and Yorkshire,North Lincolnshire,E06000013,2020-11-16,0,242
2020-11-23,North East and Yorkshire,North Tyneside,E08000022,2020-11-16,0.06578947368421052,304
2020-11-23,North East and Yorkshire,North Yorkshire,E10000023,2020-11-16,0.056910569105691054,492
2020-11-23,North East and Yorkshire,Northumberland,E06000057,2020-11-16,0.06557377049180328,427
2020-11-23,North East and Yorkshire,Nottinghamshire,E10000024,2020-11-16,0.005952380952380952,168
2020-11-23,North East and Yorkshire,Redcar and Cleveland,E06000003,2020-11-16,0.03048780487804878,164
2020-11-23,North East and Yorkshire,Rotherham,E08000018,2020-11-16,0.011834319526627219,338
2020-11-23,North East and Yorkshire,Sheffield,E08000019,2020-11-16,0.026143790849673203,765
2020-11-23,North East and Yorkshire,South Tyneside,E08000023,2020-11-16,0.01195219123505976,251
2020-11-23,North East and Yorkshire,Stockton-on-Tees,E06000004,2020-11-16,0.033950617283950615,324
2020-11-23,North East and Yorkshire,Sunderland,E08000024,2020-11-16,0.01652892561983471,363
2020-11-23,North East and Yorkshire,Wakefield,E08000036,2020-11-16,0.012411347517730497,564
2020-11-23,North East and Yorkshire,York,E06000014,2020-11-16,0.05,120
2020-11-23,North West,Blackburn with Darwen,E06000008,2020-11-16,0.04909560723514212,387
2020-11-23,North West,Blackpool,E06000009,2020-11-16,0.021897810218978103,137
2020-11-23,North West,Bolton,E08000001,2020-11-16,0.011673151750972763,514
2020-11-23,North West,Bury,E08000002,2020-11-16,0.0136986301369863,292
2020-11-23,North West,Cheshire East,E06000049,2020-11-16,0.01440922190201729,347
2020-11-23,North West,Cheshire West and Chester,E06000050,2020-11-16,0.021739130434782608,230
2020-11-23,North West,Cumbria,E10000006,2020-11-16,0.031578947368421054,95
2020-11-23,North West,Derbyshire,E10000007,2020-11-16,0.025974025974025976,77
2020-11-23,North West,Halton,E06000006,2020-11-16,0,162
2020-11-23,North West,Knowsley,E08000011,2020-11-16,0.006535947712418301,153
2020-11-23,North West,Lancashire,E10000017,2020-11-16,0.02800658978583196,1821
2020-11-23,North West,Liverpool,E08000012,2020-11-16,0.0221606648199446,361
2020-11-23,North West,Manchester,E08000003,2020-11-16,0.024734982332155476,849
2020-11-23,North West,North Yorkshire,E10000023,2020-11-16,0.0975609756097561,41
2020-11-23,North West,Oldham,E08000004,2020-11-16,0.015283842794759825,458
2020-11-23,North West,Rochdale,E08000005,2020-11-16,0.0041841004184100415,478
2020-11-23,North West,Salford,E08000006,2020-11-16,0.014925373134328358,335
2020-11-23,North West,Sefton,E08000014,2020-11-16,0.004608294930875576,217
2020-11-23,North West,St. Helens,E08000013,2020-11-16,0.0053475935828877,187
2020-11-23,North West,Stockport,E08000007,2020-11-16,0.00946372239747634,317
2020-11-23,North West,Tameside,E08000008,2020-11-16,0.013651877133105802,293
2020-11-23,North West,Trafford,E08000009,2020-11-16,0.03292181069958848,243
2020-11-23,North West,Warrington,E06000007,2020-11-16,0.023148148148148147,216
2020-11-23,North West,Wigan,E08000010,2020-11-16,0.02527075812274368,554
2020-11-23,North West,Wirral,E08000015,2020-11-16,0.03937007874015748,127
2020-11-23,South East,Bracknell Forest,E06000036,2020-11-16,0.4418604651162791,86
2020-11-23,South East,Brighton and Hove,E06000043,2020-11-16,0.16806722689075632,119
2020-11-23,South East,Buckinghamshire,E10000002,2020-11-16,0.24305555555555555,432
2020-11-23,South East,East Sussex,E10000011,2020-11-16,0.5307692307692308,390
2020-11-23,South East,Hampshire,E10000014,2020-11-16,0.15637860082304528,486
2020-11-23,South East,Isle of Wight,E06000046,2020-11-16,0.15789473684210525,19
2020-11-23,South East,Kent,E10000016,2020-11-16,0.733260751224823,1837
2020-11-23,South East,Medway,E06000035,2020-11-16,0.7435387673956262,503
2020-11-23,South East,Oxfordshire,E10000025,2020-11-16,0.06563706563706563,259
2020-11-23,South East,Portsmouth,E06000044,2020-11-16,0.1437908496732026,153
2020-11-23,South East,Reading,E06000038,2020-11-16,0.23163841807909605,177
2020-11-23,South East,Slough,E06000039,2020-11-16,0.2071611253196931,391
2020-11-23,South East,Southampton,E06000045,2020-11-16,0.05384615384615385,130
2020-11-23,South East,Surrey,E10000030,2020-11-16,0.5004906771344455,1019
2020-11-23,South East,West Berkshire,E06000037,2020-11-16,0.16666666666666666,48
2020-11-23,South East,West Sussex,E10000032,2020-11-16,0.30971128608923887,381
2020-11-23,South East,Windsor and Maidenhead,E06000040,2020-11-16,0.09523809523809523,105
2020-11-23,South East,Wokingham,E06000041,2020-11-16,0.3900709219858156,141
2020-11-23,South West,Bath and North East Somerset,E06000022,2020-11-16,0.1388888888888889,36
2020-11-23,South West,"Bournemouth, Christchurch and Poole",E06000058,2020-11-16,0.07586206896551724,145
2020-11-23,South West,"Bristol, City of",E06000023,2020-11-16,0.08783783783783784,296
2020-11-23,South West,Cornwall and Isles of Scilly,E06000052,2020-11-16,0.1794871794871795,39
2020-11-23,South West,Devon,E10000008,2020-11-16,0.049019607843137254,102
2020-11-23,South West,Dorset,E06000059,2020-11-16,0.1076923076923077,65
2020-11-23,South West,Gloucestershire,E10000013,2020-11-16,0.02564102564102564,351
2020-11-23,South West,North Somerset,E06000024,2020-11-16,0.25301204819277107,83
2020-11-23,South West,Oxfordshire,E10000025,2020-11-16,0.02564102564102564,39
2020-11-23,South West,Plymouth,E06000026,2020-11-16,0.23809523809523808,21
2020-11-23,South West,Somerset,E10000027,2020-11-16,0.16049382716049382,162
2020-11-23,South West,South Gloucestershire,E06000025,2020-11-16,0.17346938775510204,98
2020-11-23,South West,Swindon,E06000030,2020-11-16,0.006024096385542169,166
2020-11-23,South West,Torbay,E06000027,2020-11-16,0.07692307692307693,13
2020-11-23,South West,Wiltshire,E06000054,2020-11-16,0.1,160
2020-11-30,East of England,Bedford,E06000055,2020-11-23,0.2765957446808511,141
2020-11-30,East of England,Buckinghamshire,E10000002,2020-11-23,0.44166666666666665,240
2020-11-30,East of England,Cambridgeshire,E10000003,2020-11-23,0.1794871794871795,78
2020-11-30,East of England,Central Bedfordshire,E06000056,2020-11-23,0.44405594405594406,286
2020-11-30,East of England,Essex,E10000012,2020-11-23,0.6356060606060606,1320
2020-11-30,East of England,Hertfordshire,E10000015,2020-11-23,0.43912175648702595,1503
2020-11-30,East of England,Luton,E06000032,2020-11-23,0.11447811447811448,594
2020-11-30,East of England,Milton Keynes,E06000042,2020-11-23,0.5043290043290043,462
2020-11-30,East of England,Norfolk,E10000020,2020-11-23,0.35537190082644626,121
2020-11-30,East of England,Northamptonshire,E10000021,2020-11-23,0.3076923076923077,52
2020-11-30,East of England,Peterborough,E06000031,2020-11-23,0.04,50
2020-11-30,East of England,Southend-on-Sea,E06000033,2020-11-23,0.2875,160
2020-11-30,East of England,Suffolk,E10000029,2020-11-23,0.08695652173913043,23
2020-11-30,East of England,Thurrock,E06000034,2020-11-23,0.5327868852459017,244
2020-11-30,London,Barking and Dagenham,E09000002,2020-11-23,0.46786632390745503,389
2020-11-30,London,Barnet,E09000003,2020-11-23,0.4520884520884521,407
2020-11-30,London,Bexley,E09000004,2020-11-23,0.6148648648648649,296
2020-11-30,London,Brent,E09000005,2020-11-23,0.3164983164983165,297
2020-11-30,London,Bromley,E09000006,2020-11-23,0.7058823529411765,391
2020-11-30,London,Camden,E09000007,2020-11-23,0.4336734693877551,196
2020-11-30,London,Croydon,E09000008,2020-11-23,0.45977011494252873,435
2020-11-30,London,Ealing,E09000009,2020-11-23,0.2633663366336634,505
2020-11-30,London,Enfield,E09000010,2020-11-23,0.5987394957983193,476
2020-11-30,London,Greenwich,E09000011,2020-11-23,0.5636942675159236,314
2020-11-30,London,Hackney and City of London,E09000001,2020-11-23,0.2222222222222222,9
2020-11-30,London,Hackney and City of London,E09000012,2020-11-23,0.5175718849840255,313
2020-11-30,London,Hammersmith and Fulham,E09000013,2020-11-23,0.33783783783783783,148
2020-11-30,London,Haringey,E09000014,2020-11-23,0.45806451612903226,310
2020-11-30,London,Harrow,E09000015,2020-11-23,0.3626943005181347,386
2020-11-30,London,Havering,E09000016,2020-11-23,0.6298701298701299,462
2020-11-30,London,Hillingdon,E09000017,2020-11-23,0.3333333333333333,462
2020-11-30,London,Hounslow,E09000018,2020-11-23,0.3721590909090909,352
2020-11-30,London,Islington,E09000019,2020-11-23,0.38219895287958117,191
2020-11-30,London,Kensington and Chelsea,E09000020,2020-11-23,0.34868421052631576,152
2020-11-30,London,Kingston upon Thames,E09000021,2020-11-23,0.6722222222222223,360
2020-11-30,London,Lambeth,E09000022,2020-11-23,0.49226006191950467,323
2020-11-30,London,Lewisham,E09000023,2020-11-23,0.5885416666666666,192
2020-11-30,London,Merton,E09000024,2020-11-23,0.6424050632911392,316
2020-11-30,London,Newham,E09000025,2020-11-23,0.3665480427046263,562
2020-11-30,London,Redbridge,E09000026,2020-11-23,0.44536082474226807,485
2020-11-30,London,Richmond upon Thames,E09000027,2020-11-23,0.477124183006536,153
2020-11-30,London,Southwark,E09000028,2020-11-23,0.4868913857677903,267
2020-11-30,London,Sutton,E09000029,2020-11-23,0.5062893081761006,318
2020-11-30,London,Tower Hamlets,E09000030,2020-11-23,0.38228941684665224,463
2020-11-30,London,Waltham Forest,E09000031,2020-11-23,0.4656319290465632,451
2020-11-30,London,Wandsworth,E09000032,2020-11-23,0.43973941368078173,307
2020-11-30,London,Westminster,E09000033,2020-11-23,0.3869047619047619,168
2020-11-30,Midlands,Birmingham,E08000025,2020-11-23,0.08200212992545261,1878
2020-11-30,Midlands,Coventry,E08000026,2020-11-23,0.10319410319410319,407
2020-11-30,Midlands,Derby,E06000015,2020-11-23,0.14391143911439114,271
2020-11-30,Midlands,Derbyshire,E10000007,2020-11-23,0.19,700
2020-11-30,Midlands,Dudley,E08000027,2020-11-23,0.1534090909090909,528
2020-11-30,Midlands,"Herefordshire, County of",E06000019,2020-11-23,0.017241379310344827,58
2020-11-30,Midlands,Leicester,E06000016,2020-11-23,0.02743142144638404,802
2020-11-30,Midlands,Leicestershire,E10000018,2020-11-23,0.08198614318706697,866
2020-11-30,Midlands,Lincolnshire,E10000019,2020-11-23,0.0373066424021838,1099
2020-11-30,Midlands,Northamptonshire,E10000021,2020-11-23,0.11611030478955008,689
2020-11-30,Midlands,Nottingham,E06000018,2020-11-23,0.02077922077922078,385
2020-11-30,Midlands,Nottinghamshire,E10000024,2020-11-23,0.059854014598540145,685
2020-11-30,Midlands,Rutland,E06000017,2020-11-23,0,11
2020-11-30,Midlands,Sandwell,E08000028,2020-11-23,0.0775716694772344,593
2020-11-30,Midlands,Shropshire,E06000051,2020-11-23,0.05521472392638037,163
2020-11-30,Midlands,Solihull,E08000029,2020-11-23,0.12195121951219512,246
2020-11-30,Midlands,Staffordshire,E10000028,2020-11-23,0.04173913043478261,1150
2020-11-30,Midlands,Stoke-on-Trent,E06000021,2020-11-23,0.0108499095840868,553
2020-11-30,Midlands,Telford and Wrekin,E06000020,2020-11-23,0.011494252873563218,174
2020-11-30,Midlands,Walsall,E08000030,2020-11-23,0.045146726862302484,443
2020-11-30,Midlands,Warwickshire,E10000031,2020-11-23,0.12099644128113879,562
2020-11-30,Midlands,Wolverhampton,E08000031,2020-11-23,0.07355516637478109,571
2020-11-30,Midlands,Worcestershire,E10000034,2020-11-23,0.04201680672268908,357
2020-11-30,North East and Yorkshire,Barnsley,E08000016,2020-11-23,0.006060606060606061,165
2020-11-30,North East and Yorkshire,Bradford,E08000032,2020-11-23,0.03309692671394799,846
2020-11-30,North East and Yorkshire,Calderdale,E08000033,2020-11-23,0.0215633423180593,371
2020-11-30,North East and Yorkshire,County Durham,E06000047,2020-11-23,0.0873015873015873,630
2020-11-30,North East and Yorkshire,Cumbria,E10000006,2020-11-23,0.43646408839779005,181
2020-11-30,North East and Yorkshire,Darlington,E06000005,2020-11-23,0.01818181818181818,165
2020-11-30,North East and Yorkshire,Doncaster,E08000017,2020-11-23,0.041666666666666664,312
2020-11-30,North East and Yorkshire,East Riding of Yorkshire,E06000011,2020-11-23,0.009216589861751152,217
2020-11-30,North East and Yorkshire,Gateshead,E08000037,2020-11-23,0.04794520547945205,146
2020-11-30,North East and Yorkshire,Hartlepool,E06000001,2020-11-23,0.07027027027027027,185
2020-11-30,North East and Yorkshire,"Kingston upon Hull, City of",E06000010,2020-11-23,0.030837004405286344,227
2020-11-30,North East and Yorkshire,Kirklees,E08000034,2020-11-23,0.004893964110929853,613
2020-11-30,North East and Yorkshire,Leeds,E08000035,2020-11-23,0.03286384976525822,852
2020-11-30,North East and Yorkshire,Middlesbrough,E06000002,2020-11-23,0.12334801762114538,227
2020-11-30,North East and Yorkshire,Newcastle upon Tyne,E08000021,2020-11-23,0.1357615894039735,302
2020-11-30,North East and Yorkshire,North East Lincolnshire,E06000012,2020-11-23,0.014492753623188406,138
2020-11-30,North East and Yorkshire,North Lincolnshire,E06000013,2020-11-23,0,141
2020-11-30,North East and Yorkshire,North Tyneside,E08000022,2020-11-23,0.06926406926406926,231
2020-11-30,North East and Yorkshire,North Yorkshire,E10000023,2020-11-23,0.04419889502762431,543
2020-11-30,North East and Yorkshire,Northumberland,E06000057,2020-11-23,0.2164009111617312,439
2020-11-30,North East and Yorkshire,Nottinghamshire,E10000024,2020-11-23,0.012345679012345678,162
2020-11-30,North East and Yorkshire,Redcar and Cleveland,E06000003,2020-11-23,0.012987012987012988,154
2020-11-30,North East and Yorkshire,Rotherham,E08000018,2020-11-23,0.006944444444444444,288
2020-11-30,North East and Yorkshire,Sheffield,E08000019,2020-11-23,0.024291497975708502,494
2020-11-30,North East and Yorkshire,South Tyneside,E08000023,2020-11-23,0.017094017094017096,234
2020-11-30,North East and Yorkshire,Stockton-on-Tees,E06000004,2020-11-23,0.058823529411764705,221
2020-11-30,North East and Yorkshire,Sunderland,E08000024,2020-11-23,0.021739130434782608,414
2020-11-30,North East and Yorkshire,Wakefield,E08000036,2020-11-23,0.0275,400
2020-11-30,North East and Yorkshire,York,E06000014,2020-11-23,0.15555555555555556,135
2020-11-30,North West,Blackburn with Darwen,E06000008,2020-11-23,0.08064516129032258,372
2020-11-30,North West,Blackpool,E06000009,2020-11-23,0,111
2020-11-30,North West,Bolton,E08000001,2020-11-23,0.01038961038961039,385
2020-11-30,North West,Bury,E08000002,2020-11-23,0.032467532467532464,308
2020-11-30,North West,Cheshire East,E06000049,2020-11-23,0,271
2020-11-30,North West,Cheshire West and Chester,E06000050,2020-11-23,0.034934497816593885,229
2020-11-30,North West,Cumbria,E10000006,2020-11-23,0.0851063829787234,94
2020-11-30,North West,Derbyshire,E10000007,2020-11-23,0.03508771929824561,57
2020-11-30,North West,Halton,E06000006,2020-11-23,0.027586206896551724,145
2020-11-30,North West,Knowsley,E08000011,2020-11-23,0,129
2020-11-30,North West,Lancashire,E10000017,2020-11-23,0.03562176165803109,1544
2020-11-30,North West,Liverpool,E08000012,2020-11-23,0.06069364161849711,346
2020-11-30,North West,Manchester,E08000003,2020-11-23,0.053367217280813214,787
2020-11-30,North West,North Yorkshire,E10000023,2020-11-23,0.034482758620689655,58
2020-11-30,North West,Oldham,E08000004,2020-11-23,0.039634146341463415,328
2020-11-30,North West,Rochdale,E08000005,2020-11-23,0.02349869451697128,383
2020-11-30,North West,Salford,E08000006,2020-11-23,0.007067137809187279,283
2020-11-30,North West,Sefton,E08000014,2020-11-23,0.007042253521126761,142
2020-11-30,North West,St. Helens,E08000013,2020-11-23,0.01,200
2020-11-30,North West,Stockport,E08000007,2020-11-23,0.01984126984126984,252
2020-11-30,North West,Tameside,E08000008,2020-11-23,0.004830917874396135,207
2020-11-30,North West,Trafford,E08000009,2020-11-23,0.06818181818181818,176
2020-11-30,North West,Warrington,E06000007,2020-11-23,0.00558659217877095,179
2020-11-30,North West,Wigan,E08000010,2020-11-23,0.03112033195020747,482
2020-11-30,North West,Wirral,E08000015,2020-11-23,0.03759398496240601,133
2020-11-30,South East,Bracknell Forest,E06000036,2020-11-23,0.6949152542372882,177
2020-11-30,South East,Brighton and Hove,E06000043,2020-11-23,0.34459459459459457,148
2020-11-30,South East,Buckinghamshire,E10000002,2020-11-23,0.37397034596375617,607
2020-11-30,South East,East Sussex,E10000011,2020-11-23,0.7550607287449392,494
2020-11-30,South East,Hampshire,E10000014,2020-11-23,0.3541666666666667,672
2020-11-30,South East,Isle of Wight,E06000046,2020-11-23,0.14285714285714285,7
2020-11-30,South East,Kent,E10000016,2020-11-23,0.8117309269893355,2438
2020-11-30,South East,Medway,E06000035,2020-11-23,0.8498233215547704,566
2020-11-30,South East,Oxfordshire,E10000025,2020-11-23,0.16216216216216217,370
2020-11-30,South East,Portsmouth,E06000044,2020-11-23,0.26953125,256
2020-11-30,South East,Reading,E06000038,2020-11-23,0.27615062761506276,239
2020-11-30,South East,Slough,E06000039,2020-11-23,0.36890243902439024,328
2020-11-30,South East,Southampton,E06000045,2020-11-23,0.13793103448275862,145
2020-11-30,South East,Surrey,E10000030,2020-11-23,0.6076589595375722,1384
2020-11-30,South East,West Berkshire,E06000037,2020-11-23,0.15625,64
2020-11-30,South East,West Sussex,E10000032,2020-11-23,0.5159817351598174,438
2020-11-30,South East,Windsor and Maidenhead,E06000040,2020-11-23,0.4,110
2020-11-30,South East,Wokingham,E06000041,2020-11-23,0.5632183908045977,174
2020-11-30,South West,Bath and North East Somerset,E06000022,2020-11-23,0.20588235294117646,34
2020-11-30,South West,"Bournemouth, Christchurch and Poole",E06000058,2020-11-23,0.0859375,128
2020-11-30,South West,"Bristol, City of",E06000023,2020-11-23,0.12290502793296089,179
2020-11-30,South West,Cornwall and Isles of Scilly,E06000052,2020-11-23,0.14285714285714285,14
2020-11-30,South West,Devon,E10000008,2020-11-23,0.07317073170731707,82
2020-11-30,South West,Dorset,E06000059,2020-11-23,0.08928571428571429,56
2020-11-30,South West,Gloucestershire,E10000013,2020-11-23,0.07964601769911504,339
2020-11-30,South West,North Somerset,E06000024,2020-11-23,0.2727272727272727,44
2020-11-30,South West,Oxfordshire,E10000025,2020-11-23,0.17857142857142858,56
2020-11-30,South West,Plymouth,E06000026,2020-11-23,0,9
2020-11-30,South West,Somerset,E10000027,2020-11-23,0.25203252032520324,123
2020-11-30,South West,South Gloucestershire,E06000025,2020-11-23,0.2808219178082192,146
2020-11-30,South West,Swindon,E06000030,2020-11-23,0.09230769230769231,130
2020-11-30,South West,Torbay,E06000027,2020-11-23,0,4
2020-11-30,South West,Wiltshire,E06000054,2020-11-23,0.1125,160
2020-12-07,East of England,Bedford,E06000055,2020-11-30,0.6385542168674698,249
2020-12-07,East of England,Buckinghamshire,E10000002,2020-11-30,0.689922480620155,387
2020-12-07,East of England,Cambridgeshire,E10000003,2020-11-30,0.48717948717948717,39
2020-12-07,East of England,Central Bedfordshire,E06000056,2020-11-30,0.5668549905838042,531
2020-12-07,East of England,Essex,E10000012,2020-11-30,0.7758977900552486,2896
2020-12-07,East of England,Hertfordshire,E10000015,2020-11-30,0.6309574019401096,2371
2020-12-07,East of England,Luton,E06000032,2020-11-30,0.2495511669658887,557
2020-12-07,East of England,Milton Keynes,E06000042,2020-11-30,0.6723404255319149,705
2020-12-07,East of England,Norfolk,E10000020,2020-11-30,0.21428571428571427,28
2020-12-07,East of England,Northamptonshire,E10000021,2020-11-30,0.4342105263157895,76
2020-12-07,East of England,Peterborough,E06000031,2020-11-30,0.125,8
2020-12-07,East of England,Southend-on-Sea,E06000033,2020-11-30,0.6310160427807486,374
2020-12-07,East of England,Suffolk,E10000029,2020-11-30,0.375,24
2020-12-07,East of England,Thurrock,E06000034,2020-11-30,0.7489177489177489,693
2020-12-07,London,Barking and Dagenham,E09000002,2020-11-30,0.6558345642540621,677
2020-12-07,London,Barnet,E09000003,2020-11-30,0.5968,625
2020-12-07,London,Bexley,E09000004,2020-11-30,0.788109756097561,656
2020-12-07,London,Brent,E09000005,2020-11-30,0.43653846153846154,520
2020-12-07,London,Bromley,E09000006,2020-11-30,0.8179519595448799,791
2020-12-07,London,Camden,E09000007,2020-11-30,0.6677852348993288,298
2020-12-07,London,Croydon,E09000008,2020-11-30,0.6997663551401869,856
2020-12-07,London,Ealing,E09000009,2020-11-30,0.4696755994358251,709
2020-12-07,London,Enfield,E09000010,2020-11-30,0.7571059431524548,1161
2020-12-07,London,Greenwich,E09000011,2020-11-30,0.7237687366167024,467
2020-12-07,London,Hackney and City of London,E09000001,2020-11-30,0.3333333333333333,9
2020-12-07,London,Hackney and City of London,E09000012,2020-11-30,0.6611111111111111,540
2020-12-07,London,Hammersmith and Fulham,E09000013,2020-11-30,0.512280701754386,285
2020-12-07,London,Haringey,E09000014,2020-11-30,0.7393715341959335,541
2020-12-07,London,Harrow,E09000015,2020-11-30,0.5339233038348082,678
2020-12-07,London,Havering,E09000016,2020-11-30,0.7258509659613616,1087
2020-12-07,London,Hillingdon,E09000017,2020-11-30,0.5031645569620253,632
2020-12-07,London,Hounslow,E09000018,2020-11-30,0.5174216027874564,574
2020-12-07,London,Islington,E09000019,2020-11-30,0.6312292358803987,301
2020-12-07,London,Kensington and Chelsea,E09000020,2020-11-30,0.6318181818181818,220
2020-12-07,London,Kingston upon Thames,E09000021,2020-11-30,0.746615087040619,517
2020-12-07,London,Lambeth,E09000022,2020-11-30,0.7069701280227596,703
2020-12-07,London,Lewisham,E09000023,2020-11-30,0.697029702970297,505
2020-12-07,London,Merton,E09000024,2020-11-30,0.6850828729281768,543
2020-12-07,London,Newham,E09000025,2020-11-30,0.6230492196878752,833
2020-12-07,London,Redbridge,E09000026,2020-11-30,0.6358885017421603,1148
2020-12-07,London,Richmond upon Thames,E09000027,2020-11-30,0.6691919191919192,396
2020-12-07,London,Southwark,E09000028,2020-11-30,0.6876310272536688,477
2020-12-07,London,Sutton,E09000029,2020-11-30,0.6472602739726028,584
2020-12-07,London,Tower Hamlets,E09000030,2020-11-30,0.6506666666666666,750
2020-12-07,London,Waltham Forest,E09000031,2020-11-30,0.639030612244898,784
2020-12-07,London,Wandsworth,E09000032,2020-11-30,0.6503164556962026,632
2020-12-07,London,Westminster,E09000033,2020-11-30,0.5986622073578596,299
2020-12-07,Midlands,Birmingham,E08000025,2020-11-30,0.18870588235294117,2125
2020-12-07,Midlands,Coventry,E08000026,2020-11-30,0.1552346570397112,554
2020-12-07,Midlands,Derby,E06000015,2020-11-30,0.22727272727272727,352
2020-12-07,Midlands,Derbyshire,E10000007,2020-11-30,0.24238733252131547,821
2020-12-07,Midlands,Dudley,E08000027,2020-11-30,0.31954887218045114,532
2020-12-07,Midlands,"Herefordshire, County of",E06000019,2020-11-30,0.07042253521126761,71
2020-12-07,Midlands,Leicester,E06000016,2020-11-30,0.05434782608695652,736
2020-12-07,Midlands,Leicestershire,E10000018,2020-11-30,0.11435239206534423,857
2020-12-07,Midlands,Lincolnshire,E10000019,2020-11-30,0.04995004995004995,1001
2020-12-07,Midlands,Northamptonshire,E10000021,2020-11-30,0.21010332950631458,871
2020-12-07,Midlands,Nottingham,E06000018,2020-11-30,0.12694877505567928,449
2020-12-07,Midlands,Nottinghamshire,E10000024,2020-11-30,0.13095238095238096,924
2020-12-07,Midlands,Rutland,E06000017,2020-11-30,0.15151515151515152,33
2020-12-07,Midlands,Sandwell,E08000028,2020-11-30,0.19795221843003413,586
2020-12-07,Midlands,Shropshire,E06000051,2020-11-30,0.09767441860465116,215
2020-12-07,Midlands,Solihull,E08000029,2020-11-30,0.2103448275862069,290
2020-12-07,Midlands,Staffordshire,E10000028,2020-11-30,0.13878180416345412,1297
2020-12-07,Midlands,Stoke-on-Trent,E06000021,2020-11-30,0.05025996533795494,577
2020-12-07,Midlands,Telford and Wrekin,E06000020,2020-11-30,0.055,200
