0.6867228990940326, 12.525252525252526
1.7803811308965933, 13.535353535353536
2.9700093720712246, 13.939393939393938
5.054358013120897, 15.151515151515156
7.232677288347389, 15.35353535353535
8.624242424242425, 16.565656565656568
10.508653545766947, 17.37373737373737
12.291096532333643, 17.575757575757578
13.973570759137768, 17.575757575757578
15.758013120899715, 18.181818181818187
17.54145579506404, 18.58585858585859
18.925023430178072, 18.181818181818187
20.213620743517644, 18.58585858585859
21.693158388003745, 17.575757575757578
23.376632302405497, 17.77777777777777
25.26104342393002, 18.58585858585859
27.33739456419869, 18.181818181818187
28.62699156513589, 18.787878787878796
30.510402999062798, 19.39393939393939
32.59675101530772, 21.01010101010101
34.77706966572946, 21.616161616161605
36.76144954701656, 22.62626262626263
38.842799125273345, 23.232323232323225
41.81387066541706, 23.63636363636364
45.37675726335521, 23.63636363636364
47.465104654795375, 25.65656565656566
49.456482349265855, 28.080808080808083
51.04998437988128, 30.10101010101009
52.44954701655732, 32.92929292929293
54.645860668541076, 36.76767676767676
57.446985317088405, 42.82828282828283
59.54832864729771, 47.47474747474747
61.7576382380506, 53.93939393939394
63.65604498594189, 57.57575757575757
64.75970009372071, 60.6060606060606
65.66141830677913, 62.82828282828282
66.95901280849733, 65.05050505050505
68.65748203686348, 68.28282828282828
71.04573570759139, 70.9090909090909
73.03811308965948, 73.53535353535352
74.72858481724461, 75.15151515151516
76.119150265542, 76.16161616161615
77.50771633864416, 76.76767676767676
79.2911590128085, 77.17171717171716
79.88697282099345, 77.57575757575756
56.04942205560761, 40.404040404040394
53.44823492658544, 34.74747474747475
44.19012808497345, 23.838383838383834
